Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
4020032	4020032	Mokinio krepðelio finansavimas pagrindiniam mokymui  pagal ÐMM sutartá	*			.....	
4020033	4020033	ÐMM Ðvietimo aprûpinimo centro lëðos vadovëliams (pagrindinës mokyklos)	*			.....	
4020034	4020034	ÐMM Ðvietimo aprûpinimo centro lëðos vadovëliams (pradinës mokyklos)	*			.....	
4020035	4020035	Mokytojø atestacijos paþymëjimai ir kita dokumentacija (Pavedimø lëðos)	*			.....	
4020039	4020039	Ið valstybës biudþeto gautos lëðos pagal ÐMM 2013-03-22 sutartá A72-365(3.1.36-KS)	*			.....	
4020040	4020040	2012 m. moksleiviø dainø ðventës dalyviø nakvynë, vieðojo transporto iðlaidos (ÐMM lëðos)	*			.....	
4020041	4020041	Valstybës lëðos bendrojo lavinimo privaèioms ástaigoms	*			.....	
4020042	4020042	Ið valstybës biudþeto gautos lëðos pagal ÐMM sutartá mokiniø kompetencijø vertinimui organizuoti	*			.....	
4020043	4020043	Ið valstybës biudþeto gautos lëðos pagal ÐMM sutartá profesinio mokymo programoms finansuoti	*			.....	
4020044	4020044	2014 m. dainø ðventës dalyviø apgyvendinimas	*			.....	
4020045	4020045	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (mokinio krepðelis Romø centre)	*			.....	
4020046	4020046	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos, mokinio krepðelis privaèiose ástaigose)	*			.....	
4020047	4020047	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020048	4020048	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020049	4020049	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (psichologinë-pedagoginë tarnyba II ketv., mokinio krepðelis)	*			.....	
4020050	4020050	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (centralizuotos priemonës)	*			.....	
4020051	4020051	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020052	4020052	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis privaèiose ástaigose)	*			.....	
4020053	4020053	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020054	4020054	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas, mokinio krepðelis BÁBA ástaigose)	*			.....	
4020055	4020055	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas savarankiðkose ástaigose)	*			.....	
4020056	4020056	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (psichologinë-pedagoginë tarnyba, mokinio krepðelis)	*			.....	
4020057	4020057	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas II ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020058	4020058	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020059	4020059	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas II ketv. savarankiðkose ástaigose)	*			.....	
4020060	4020060	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (centralizuotos priemonës)	*			.....	
4020061	4020061	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020062	4020062	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020063	4020063	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas, mokinio krepðelis BÁBA ástaigose)	*			.....	
4020064	4020064	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas, mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020065	4020065	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas, mokinio krepðelis privaèiose ástaigose)	*			.....	
4020066	4020066	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (psichologinë-pedagoginë tarnyba, mokinio krepðelis)	*			.....	
4020067	4020067	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020068	4020068	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas II ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020069	4020069	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas II ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020070	4020070	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020071	4020071	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020072	4020072	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos, mokinio krepðelis privaèiose ástaigose)	*			.....	
4020073	4020073	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (mokinio krepðelis Romø centre)	*			.....	
4020074	4020074	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas II ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020075	4020075	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020076	4020076	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020077	4020077	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020078	4020078	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020079	4020079	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020080	4020080	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020081	4020081	Psichologinei – pedagoginei tarnybai pagal sutartis ið ES lëðø projektams vykdyti	*			.....	
4020082	4020082	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (psichologinë-pedagoginë tarnyba III ketv., mokinio krepðelis)	*			.....	
4020083	4020083	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos III ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020084	4020084	Ið Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pagrindinës mokyklos III ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020085	4020085	Ið  Europos Sàjungos gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020100	4020100	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020101	4020101	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020102	4020102	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (ikimokyklinis ugdymas III ketv., mokinio krepðelis BÁBOS ástaigose)	*			.....	
4020103	4020103	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv. savarankiðkose ástaigose)	*			.....	
4020104	4020104	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020105	4020105	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020107	4020107	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (psichologinë-pedagoginë tarnyba III ketv., mokinio krepðelis)	*			.....	
4020108	4020108	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (vidurinës mokyklos III ketv., mokinio krepðelis BÁBA ástaigose)	*			.....	
4020109	4020109	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pagrindinës mokyklos III ketv., mokinio krepðelis savarankiðkose ástaigose)	*			.....	
4020110	4020110	Ið valstybës biudþeto gautos lëðos pagal ÐAC sutartá (pradinis ugdymas III ketv., mokinio krepðelis privaèiose ástaigose)	*			.....	
4020111	4020111	Ið valstybës biudþeto gautos lëðos pagal SAD ministerijos sutartá bendravimo su vaikais tobulinimo kursø iðlaidø apmokëjimui	*			.....	
4030000	4030000	2012 m. moksleiviø dainø ðventës dalyviø nakvynës iðlaidos (Valstybës privatizavimo fondo lëðos)	*			.....	
4030100	4030100	Ið valstybës biudþeto gautos lëðos pagal ÐMM 2012-09-21 sutartá Nr.A72-1473 (3.1.36-KS) ástaigø vidaus patalpø modernizavimui	*			.....	
4B00020	4B00020	Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			...Ne.Ne.	
4B00030	4B00030	Moksleivio krepðelio nevalstybinëms  ikimokyklinio ugdymo  ástaigoms  finansavimas	*			...Ne.Ne.	
4B00050	4B00050	Vilniaus lopðelio-darþelio "Giluþis" remonto darbams atlikti** (spec. tikslinë dotacija kitoms programoms finansuoti)	*			...Ne.Ne.	
4B00060	4B00060	Papildomas lëðø gavimas ikimokyklinio ugdymo ástaigose	*			...Ne.Ne.	
4B00070	4B00070	Tëvø mokesèio surinkimas ikimokyklinio ugdymo ástaigose	*			...Ne.Ne.	
4B00090	4B00090	Moksleivio krepðelio finansavimas Vilniaus m. pradiniam mokymui	*			...Ne.Ne.	
4B00100	4B00100	Moksleivio krepðelio nevalstybinëms  pradinio mokymo  ástaigoms  finansavimas	*			...Ne.Ne.	
4B00130	4B00130	Papildomas lëðø gavimas pradinio mokymo ástaigose	*			...Ne.Ne.	
4B00140	4B00140	Tëvø mokesèio surinkimas pradinio mokymo ástaigose	*			...Ne.Ne.	
4B00170	4B00170	Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo ástaigose	*			...Ne.Ne.	
4B00171	4B00171	Ið kitø savivaldybiø gautos lëðos bendrojo lavinimo mokyklose	*			...Ne.Ne.	
4B00180	4B00180	Moksleivio krepðelio nevalstybinëms bendrojo lavinimo  ástaigoms  finansavimas	*			...Ne.Ne.	
4B00199	4B00199	Energijos vartojimo efektyvumo didinimas Vilniaus Þemynos gimnazijoje	*			...Ne.Ne.	
4B00201	4B00201	Energijos vartojimo efektyvumo didinimas Vilniaus Grigiðkiø vidurinëje mokykloje	*			...Ne.Ne.	
4B00202	4B00202	Energijos vartojimo efektyvumo didinimas Vilniaus Lazdynø vidurinëje mokykloje	*			...Ne.Ne.	
4B00203	4B00203	Energijos vartojimo efektyvumo didinimas Vilniaus Stanevièiaus vidurinëje mokykloje	*			...Ne.Ne.	
4B00204	4B00204	Energijos vartojimo efektyvumo didinimas Vilniaus Baltupiø vidurinëje mokykloje	*			...Ne.Ne.	
4B00205	4B00205	Energijos vartojimo efektyvumo didinimas Vilniaus Salomëjos Nëries gimnazijoje (Savivaldybës biudþeto lëðos (VIP)	*			...Ne..	
4B00206	4B00206	Energijos vartojimo efektyvumo didinimas Vilniaus Joachimo Lelevelio vidurinëje mokykloje (Savivaldybës biudþeto lëðos)	*			...Ne..	
4B00207	4B00207	Energijos vartojimo efektyvumo didinimas Vilniaus Jeruzalës vidurinëje mokykloje (Savivaldybës biudþeto lëðos)	*			...Ne..	
4B00208	4B00208	Vilniaus miesto A.Vienuolio pagrindinës mokyklos pastato renovacija (Savivaldybës biudþeto lëðos)	*			...Ne..	
4B00209	4B00209	Vilniaus miesto S.Kovalevskajos vidurinës mokyklos pastato renovacija (Savivaldybës biudþeto lëðos)	*			...Ne..	
4B00210	4B00210	Vilniaus Mikalojaus Daukðos vidurinës mokyklos pastato Vilniuje, Antakalnio g. 120, rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00211	4B00211	Vilniaus Sausio -13-osios vidurinës mokyklos pastato Vilniuje, Architektø g. 166, rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00212	4B00212	Vilniaus Sofijos Kovalevskajos vidurinës mokyklos Vilniuje, Dûkðtø g. 30, sporto aikðteliø árengimas ir rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00213	4B00213	Vilniaus Karoliniðkiø gimnazijos pastato Vilniuje, Sausio -13-osios g. 17, rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00214	4B00214	Vilniaus "Minties" gimnazijos pastato Vilniuje, Erfurto g. 23, rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00215	4B00215	Vilniaus Simono Daukanto vidurinës mokyklos pastato Vilniuje, J. Jasinskio g. 11, rekonstravimas* (VIP)	*			...Ne.Ne.	
4B00216	4B00216	Vilniaus "Spindulio" pagrindinës mokyklos langams ir durims pakeisti** (spec. tikslinë dotacija kitoms programoms finansuoti)	*			...Ne.Ne.	
4B00217	4B00217	Vilniaus Gabijos gimnazijos langø, stogo remonto ir pakeitimo darbams** (spec. tikslinë dotacija kitoms programoms finansuoti)	*			...Ne.Ne.	
4B00218	4B00218	Vilniaus "Àþuolyno" pagrindinës mokyklos langams renovuoti** (spec. tikslinë dotacija kitoms programoms finansuoti)	*			...Ne.Ne.	
4B00219	4B00219	Energijos vartojimo efektyvumo didinimas Vilniaus l/d ,,Pasaka“	*			...Ne.Ne.	
4B00220	4B00220	Papildomas lëðø gavimas bendrojo lavinimo ástaigose	*			...Ne.Ne.	
4B00230	4B00230	Mokamø paslaugø teikimas ðvietimo ástaigose (09.02.)	*			...Ne.Ne.	
4B00270	4B00270	Papildomas lëðø gavimas papildomo ugdymo ástaigose	*			...Ne.Ne.	
4B00280	4B00280	Tëvø mokesèio surinkimas papildomo ugdymo ástaigose	*			...Ne.Ne.	
4B00290	4B00290	Mokamø paslaugø teikimas ðvietimo ástaigose (09.05.)	*			...Ne.Ne.	
4B00310	4B00310	Pedagoginës psichologinës tarnybos finansavimas (Spec.dotacija)	*			...Ne.Ne.	
4B00340	4B00340	Moksleivio krepðelio finansavimas Romø centre	*			...Ne.Ne.	
4B00410	4B00410	Socialinë parama mokiniams (maisto produktø ásigijimas)	*			...Ne.Ne.	
4B00411	4B00411	Socialinë parama mokiniams (mokinio reikmenø ásigijimas)	*			...Ne.Ne.	
4B00412	4B00412	Socialinë parama mokiniams (administravimo iðlaidos)	*			...Ne.Ne.	
4B00420	4B00420	Bendri darbo reikalai (ðvietimas)	*			...Ne.Ne.	
4B00490	4B00490	Papildomas lëðø gavimas nuomojant patalpas	*			...Ne.Ne.	
4B00500	4B00500	Papildomas lëðø gavimas nuomojant patalpas (sporto mokyklose)	*			...Ne.Ne.	
4B00510	4B00510	Tëvø mokesèio surinkimas kûno kultûros ir sporto ugdymo ástaigose	*			...Ne.Ne.	
4B00520	4B00520	Bibliotekos patalpø remontas ir turto ásigijimas	*			...Ne.Ne.	
4B00530	4B00530	Papildomas lëðø gavimas nuomojant patalpas bibliotekose	*			...Ne.Ne.	
4B00560	4B00560	Papildomas lëðø gavimas nuomojant patalpas muziejuose	*			...Ne.Ne.	
4B00570	4B00570	Mokamø paslaugø teikimas muziejuose	*			...Ne.Ne.	
4B00590	4B00590	Papildomas lëðø gavimas nuomojant patalpas kultûros centruose	*			...Ne.Ne.	
4B00600	4B00600	Mokamø paslaugø teikimas organizuojant poilsio vakarus ir kitus renginius kultûros centruose	*			...Ne.Ne.	
4B00630	4B00630	Papildomas lëðø gavimas uþ patalpø nuomà	*			...Ne.Ne.	
4B00634	4B00634	Energijos vartojimo efektyvumo didinimas l-d „Pasaka“ (Valstybës biudþetas)	*			...Ne.Ne.	
4B00635	4B00635	Energijos vartojimo efektyvumo didinimas Vilniaus Þemynos gimnazijoje (Valstybës biudþetas)	*			...Ne.Ne.	
4B00636	4B00636	Energijos vartojimo efektyvumo didinimas Lazdynø vidurinëje mokykloje (Valstybës biudþetas)	*			...Ne.Ne.	
4B00637	4B00637	Vilniaus Simono Stanevièiaus vidurinës mokyklos pastato renovacija (Valstybës biudþetas)	*			...Ne.Ne.	
4B00638	4B00638	Energijos vartojimo efektyvumo didinimas Vilniaus Baltupiø vidurinëje mokykloje (Valstybës biudþetas)	*			...Ne.Ne.	
4B00639	4B00639	Energijos vartojimo efektyvumo didinimas Vilniaus Grigiðkiø vidurinëje mokykloje (Valstybës biudþetas)	*			...Ne.Ne.	
4B00641	4B00641	Energijos vartojimo efektyvumo didinimas Vilniaus Salomëjos Nëries gimnazijoje (valstybës biudþetas)	*			...Ne.Ne.	
4B00642	4B00642	Energijos vartojimo efektyvumo didinimas Vilniaus Joachimo Lelevelio vidurinëje mokykloje (valstybës biudþetas)	*			...Ne.Ne.	
4B00643	4B00643	Energijos vartojimo efektyvumo didinimas Vilniaus Jeruzalës vidurinëje mokykloje (valstybës biudþetas)	*			...Ne.Ne.	
4B00644	4B00644	Vilniaus miesto A.Vienuolio pagrindinës mokyklos pastato renovacija (valstybës biudþetas)	*			...Ne.Ne.	
4B00645	4B00645	Vilniaus miesto S. Kovalevskajos vidurinës mokyklos pastato renovacija (valstybës biudþetas)	*			...Ne.Ne.	
4B00646	4B00646	Ikimokyklinio ugdymo ástaigø infrastruktûros plëtros projektø rengimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00647	4B00647	Pradinio ugdymo ástaigø infrastruktûros plëtros projektø rengimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00648	4B00648	Bendrojo lavinimo ástaigø infrastruktûros plëtros projektø rengimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00649	4B00649	Vilniaus suaugusiøjø ugdymo ástaigø rekonstrukcijos projektavimo darbai (Vilniaus „Akiraèio“ suaugusiøjø vidurinë mokykla, Vilniaus „Þidinio“  suaugusiøjø vidurinë mokykla, Vilniaus suaugusiøjø mokymo centras) (privatizavimo fondas)	*			...Ne.Ne.	
4B00650	4B00650	Ikimokyklinio ugdymo ástaigø remonto darbai ir árangos ásigijimas  (privatizavimo fondas)	*			...Ne.Ne.	
4B00651	4B00651	Ikimokyklinio ugdymo ástaigø kapitalinis remontas (dalinai finansuojamas Lenkijos Respublikos fondo “Wspolnota Polska“) (privatizavimo fondas)	*			...Ne.Ne.	
4B00652	4B00652	Ikimokyklinio ugdymo ástaigø rekonstravimas, modernizavimas, árangos ir minkðto inventoriaus ásigijimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00653	4B00653	Pradinio mokymo ástaigø remonto darbai ir árangos ásigijimas  (privatizavimo fondas)	*			...Ne.Ne.	
4B00654	4B00654	Bendrojo lavinimo ástaigø remonto darbai ir árangos ásigijimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00655	4B00655	Materialiojo ir nematerialiojo turto ásigijimas bendrojo lavinimo ástaigoms  (privatizavimo fondas)	*			...Ne.Ne.	
4B00656	4B00656	Bendrojo lavinimo ástaigø kapitalinis remontas (dalinai finansuojamas Lenkijos Respublikos fondo “Wspolnota Polska“) (privatizavimo fondas)	*			...Ne.Ne.	
4B00657	4B00657	Bendrojo lavinimo ástaigø rekonstravimas, modernizavimas, árangos ir minkðto inventoriaus ásigijimas (privatizavimo fondas)	*			...Ne.Ne.	
4B00658	4B00658	Joachimo Lelevelio vidurinës mokyklos ir Salomëjos Nëries gimnazijos modernizavimas ir renovavimas  (privatizavimo fondas)	*			...Ne.Ne.	
4B00659	4B00659	Vilniaus Juzefo Kraðevskio vidurinës mokyklos katilinës remontas, keièiant kuro rûðá ir san. mazgø remontas (privatizavimo fondas)	*			...Ne.Ne.	
4B00661	4B00661	Sporto aikðteliø prie mokyklos árengimas (savivaldybës privatizavimo fondo lëðos)	*			...Ne.Ne.	
4B00666	4B00666	Sporto aikðteliø prie mokyklø árengimas (Savivaldybës biudþeto lëðos)	*			...Ne.Ne.	
4B00669	4B00669	„Menø spaustuvë“ pastatø kompleksui rekonstruoti (savivaldybës lëðos)	*			...Ne..	
4B00670	4B00670	Dotacija VðÁ "Menø spaustuvë" (VÐÁ "Menø spaustuvë" renginiø ir daugiafunkciniø erdviø Vilniuje, Ðiltadarþio g. 6 ir Bernardinø G. 8/8, árangos ásigijimas ir jos árengimas)	*			...Ne.Ne.	
4B00671	4B00671	Kultûros centrø remontas ir turto ásigijimas (Naujosios Vilnios kultûros centro Vilniuje, Pergalës g. 8, rekonstravimas ir modernizavimas)	*			...Ne.Ne.	
4B00675	4B00675	Bibliotekos patalpø remontas ir turto ásigijimas	*			...Ne.Ne.	
4B00676	4B00676	Dotacija VðÁ "Menø spaustuvë"	*			...Ne.Ne.	
4B00677	4B00677	Dotacija VðÁ "Jono Meko vizualiniø menø centras"	*			...Ne.Ne.	
4B00684	4B00684	Dotacija VðÁ Vilniaus rotuðei	*			...Ne.Ne.	
4B00698	4B00698	Dotacija Ðv. Kristoforo kameriniam orkestrui	*			...Ne.Ne.	
4B00699	4B00699	Dotacija VðÁ kultûros ir ðvietimo centrui Vilniaus mokytojø namams	*			...Ne.Ne.	
4B00704	4B00704	Konferencijø turizmo galimybiø Vilniaus mieste ir Vilniaus apskrityje  plëtra ir rinkodara	*			...Ne.Ne.	
4B00705	4B00705	Konferencijø turizmo galimybiø Vilniaus mieste ir Vilniaus apskrityje  plëtra ir rinkodara	*			...Ne.Ne.	
4B00750	4B00750	Administracijos direktoriaus 2009-03-26 d. ásakymas Nr. 30-548 „Dël lëðø skyrimo ið administracijos direktoriaus rezervo“ (Naujos Vilnios moksleiviø kûrybos namams, darbðèiøjø rankø bûrelio veiklai)	*			...Ne.Ne.	
